State,Date,OffAge,OffAge,OffAge,OffAge
,,count,mean,min,max
Minnesota,1991-08-01,6,29.666666666666668,16.0,42.0
Minnesota,1991-09-01,9,36.111111111111114,20.0,73.0
Minnesota,1991-10-01,9,29.666666666666668,20.0,43.0
Minnesota,1991-11-01,7,21.714285714285715,16.0,36.0
Minnesota,1991-12-01,10,27.2,16.0,46.0
Minnesota,1992-01-01,10,26.8,18.0,56.0
Minnesota,1992-02-01,7,21.714285714285715,16.0,39.0
Minnesota,1992-03-01,9,34.0,19.0,57.0
Minnesota,1992-04-01,2,47.5,25.0,70.0
Minnesota,1992-05-01,4,30.75,14.0,55.0
Minnesota,1992-06-01,11,24.545454545454547,17.0,42.0
Minnesota,1992-07-01,10,32.5,18.0,52.0
Minnesota,1992-08-01,9,33.333333333333336,19.0,59.0
Minnesota,1992-09-01,5,23.6,16.0,41.0
Minnesota,1992-10-01,19,26.736842105263158,14.0,47.0
Minnesota,1992-11-01,10,26.7,17.0,47.0
Minnesota,1992-12-01,15,28.133333333333333,6.0,84.0
Minnesota,1993-01-01,12,23.0,14.0,44.0
Minnesota,1993-02-01,8,23.0,14.0,33.0
Minnesota,1993-03-01,3,30.666666666666668,19.0,47.0
Minnesota,1993-04-01,9,30.22222222222222,18.0,50.0
Minnesota,1993-05-01,7,31.0,22.0,45.0
Minnesota,1993-06-01,4,28.75,19.0,38.0
Minnesota,1993-07-01,10,29.6,15.0,38.0
Minnesota,1993-08-01,12,38.333333333333336,12.0,72.0
Minnesota,1993-09-01,13,24.307692307692307,15.0,39.0
Minnesota,1993-10-01,20,28.4,16.0,48.0
Minnesota,1993-11-01,8,30.25,14.0,51.0
Minnesota,1993-12-01,6,25.666666666666668,16.0,54.0
Minnesota,1994-01-01,10,31.9,16.0,53.0
Minnesota,1994-02-01,7,20.571428571428573,14.0,27.0
Minnesota,1994-03-01,11,29.09090909090909,18.0,53.0
Minnesota,1994-04-01,13,28.692307692307693,17.0,42.0
Minnesota,1994-05-01,6,24.666666666666668,16.0,41.0
Minnesota,1994-06-01,8,32.5,17.0,55.0
Minnesota,1994-07-01,11,26.818181818181817,16.0,41.0
Minnesota,1994-08-01,8,24.0,13.0,32.0
Minnesota,1994-09-01,10,37.0,14.0,63.0
Minnesota,1994-10-01,7,32.0,15.0,54.0
Minnesota,1994-11-01,9,31.22222222222222,15.0,39.0
Minnesota,1994-12-01,10,22.1,16.0,30.0
Minnesota,1995-01-01,8,25.625,16.0,41.0
Minnesota,1995-02-01,6,27.166666666666668,14.0,49.0
Minnesota,1995-03-01,23,28.782608695652176,13.0,56.0
Minnesota,1995-04-01,18,27.88888888888889,16.0,63.0
Minnesota,1995-05-01,18,27.72222222222222,17.0,73.0
Minnesota,1995-06-01,3,25.0,23.0,28.0
Minnesota,1995-07-01,9,19.0,15.0,22.0
Minnesota,1995-08-01,16,31.75,14.0,60.0
Minnesota,1995-09-01,8,32.375,18.0,70.0
Minnesota,1995-10-01,7,27.285714285714285,17.0,52.0
Minnesota,1995-11-01,8,29.0,20.0,48.0
Minnesota,1995-12-01,5,34.2,18.0,52.0
Minnesota,1996-01-01,8,28.25,17.0,55.0
Minnesota,1996-02-01,5,33.8,17.0,39.0
Minnesota,1996-03-01,7,27.428571428571427,17.0,34.0
Minnesota,1996-04-01,8,31.875,18.0,71.0
Minnesota,1996-05-01,7,33.285714285714285,20.0,50.0
Minnesota,1996-06-01,21,40.714285714285715,19.0,72.0
Minnesota,1996-07-01,18,31.77777777777778,19.0,56.0
Minnesota,1996-08-01,20,25.7,15.0,42.0
Minnesota,1996-09-01,10,33.2,17.0,54.0
Minnesota,1996-10-01,6,20.5,15.0,34.0
Minnesota,1996-11-01,4,29.75,21.0,44.0
Minnesota,1996-12-01,8,27.875,16.0,38.0
Minnesota,1997-01-01,5,24.0,20.0,29.0
Minnesota,1997-02-01,5,38.0,18.0,85.0
Minnesota,1997-03-01,5,28.6,16.0,35.0
Minnesota,1997-04-01,12,24.333333333333332,16.0,39.0
Minnesota,1997-05-01,9,25.77777777777778,19.0,44.0
Minnesota,1997-06-01,9,25.555555555555557,15.0,48.0
Minnesota,1997-07-01,10,28.5,17.0,51.0
Minnesota,1997-08-01,10,26.4,15.0,41.0
Minnesota,1997-09-01,7,27.142857142857142,17.0,40.0
Minnesota,1997-10-01,11,25.09090909090909,15.0,35.0
Minnesota,1997-11-01,10,26.7,15.0,42.0
Minnesota,1997-12-01,6,39.333333333333336,24.0,69.0
Minnesota,1998-01-01,11,36.36363636363637,17.0,70.0
Minnesota,1998-02-01,3,27.333333333333332,19.0,39.0
Minnesota,1998-03-01,7,39.57142857142857,17.0,55.0
Minnesota,1998-04-01,10,22.5,14.0,43.0
Minnesota,1998-05-01,5,27.2,18.0,36.0
Minnesota,1998-06-01,9,31.11111111111111,20.0,44.0
Minnesota,1998-07-01,8,24.125,18.0,34.0
Minnesota,1998-08-01,2,22.5,21.0,24.0
Minnesota,1998-09-01,17,29.176470588235293,18.0,75.0
Minnesota,1998-10-01,10,21.9,13.0,34.0
Minnesota,1998-11-01,2,23.0,16.0,30.0
Minnesota,1998-12-01,11,32.0,19.0,40.0
Minnesota,1999-01-01,12,27.833333333333332,17.0,40.0
Minnesota,1999-02-01,6,27.666666666666668,17.0,51.0
Minnesota,1999-03-01,7,28.857142857142858,20.0,42.0
Minnesota,1999-04-01,5,47.2,22.0,91.0
Minnesota,1999-05-01,5,30.6,17.0,49.0
Minnesota,1999-06-01,8,31.125,21.0,50.0
Minnesota,1999-07-01,15,31.266666666666666,15.0,66.0
Minnesota,1999-08-01,9,22.77777777777778,18.0,28.0
Minnesota,1999-09-01,10,29.1,19.0,47.0
Minnesota,1999-10-01,6,34.333333333333336,20.0,51.0
Minnesota,1999-11-01,7,26.714285714285715,16.0,40.0
Minnesota,1999-12-01,14,36.142857142857146,13.0,50.0
Minnesota,2000-01-01,8,28.125,20.0,36.0
Minnesota,2000-02-01,2,37.5,31.0,44.0
Minnesota,2000-03-01,6,28.333333333333332,19.0,37.0
Minnesota,2000-04-01,10,35.1,18.0,66.0
Minnesota,2000-05-01,3,35.333333333333336,23.0,44.0
Minnesota,2000-06-01,6,26.666666666666668,17.0,40.0
Minnesota,2000-07-01,9,26.666666666666668,17.0,53.0
Minnesota,2000-08-01,7,28.857142857142858,19.0,43.0
Minnesota,2000-09-01,8,34.375,18.0,55.0
Minnesota,2000-10-01,4,28.0,20.0,46.0
Minnesota,2000-11-01,7,34.57142857142857,21.0,48.0
Minnesota,2000-12-01,12,33.5,17.0,55.0
Minnesota,2001-01-01,6,33.333333333333336,21.0,47.0
Minnesota,2001-02-01,4,22.25,20.0,23.0
Minnesota,2001-03-01,15,32.93333333333333,22.0,44.0
Minnesota,2001-04-01,8,30.875,19.0,43.0
Minnesota,2001-05-01,9,35.333333333333336,14.0,57.0
Minnesota,2001-06-01,5,40.2,22.0,54.0
Minnesota,2001-07-01,10,25.3,17.0,37.0
Minnesota,2001-08-01,7,19.0,14.0,24.0
Minnesota,2001-09-01,8,31.0,17.0,50.0
Minnesota,2001-10-01,11,30.454545454545453,17.0,48.0
Minnesota,2001-11-01,6,30.333333333333332,21.0,36.0
Minnesota,2001-12-01,8,36.625,22.0,46.0
Minnesota,2002-01-01,8,29.25,16.0,51.0
Minnesota,2002-02-01,4,28.5,19.0,43.0
Minnesota,2002-03-01,8,28.25,14.0,40.0
Minnesota,2002-04-01,9,25.22222222222222,20.0,41.0
Minnesota,2002-05-01,11,24.363636363636363,20.0,37.0
Minnesota,2002-06-01,7,32.0,13.0,53.0
Minnesota,2002-07-01,7,25.0,19.0,33.0
Minnesota,2002-08-01,7,36.42857142857143,22.0,60.0
Minnesota,2002-09-01,11,27.454545454545453,16.0,44.0
Minnesota,2002-10-01,10,31.3,17.0,58.0
Minnesota,2002-11-01,13,31.46153846153846,16.0,54.0
Minnesota,2002-12-01,4,29.0,18.0,41.0
Minnesota,2003-01-01,6,25.0,17.0,38.0
Minnesota,2003-02-01,5,31.4,19.0,56.0
Minnesota,2003-03-01,11,33.18181818181818,18.0,69.0
Minnesota,2003-04-01,12,24.166666666666668,13.0,44.0
Minnesota,2003-05-01,11,36.0,17.0,66.0
Minnesota,2003-06-01,9,23.88888888888889,18.0,41.0
Minnesota,2003-07-01,9,21.444444444444443,15.0,27.0
Minnesota,2003-08-01,17,28.058823529411764,18.0,45.0
Minnesota,2003-09-01,14,29.5,14.0,52.0
Minnesota,2003-10-01,4,21.25,14.0,29.0
Minnesota,2003-11-01,7,26.714285714285715,19.0,39.0
Minnesota,2003-12-01,6,30.833333333333332,17.0,46.0
Minnesota,2004-01-01,7,33.142857142857146,22.0,69.0
Minnesota,2004-02-01,9,32.77777777777778,16.0,80.0
Minnesota,2004-03-01,7,33.0,22.0,45.0
Minnesota,2004-04-01,4,29.25,20.0,37.0
Minnesota,2004-05-01,12,25.916666666666668,15.0,49.0
Minnesota,2004-06-01,6,27.5,15.0,48.0
Minnesota,2004-07-01,6,40.5,22.0,57.0
Minnesota,2004-08-01,7,24.0,15.0,35.0
Minnesota,2004-09-01,13,29.153846153846153,15.0,51.0
Minnesota,2004-10-01,8,26.125,17.0,43.0
Minnesota,2004-11-01,9,24.0,17.0,46.0
Minnesota,2004-12-01,9,22.11111111111111,18.0,30.0
Minnesota,2005-01-01,6,38.0,24.0,51.0
Minnesota,2005-02-01,9,29.444444444444443,19.0,49.0
Minnesota,2005-03-01,11,24.272727272727273,18.0,30.0
Minnesota,2005-04-01,6,23.666666666666668,18.0,34.0
Minnesota,2005-05-01,7,28.857142857142858,19.0,37.0
Minnesota,2005-06-01,17,31.58823529411765,17.0,58.0
Minnesota,2005-07-01,5,32.6,17.0,52.0
Minnesota,2005-08-01,11,40.36363636363637,21.0,73.0
Minnesota,2005-09-01,5,31.8,18.0,54.0
Minnesota,2005-10-01,5,17.4,17.0,19.0
Minnesota,2005-11-01,7,29.0,15.0,50.0
Minnesota,2005-12-01,8,31.625,17.0,45.0
Minnesota,2006-01-01,6,30.666666666666668,19.0,53.0
Minnesota,2006-02-01,4,31.25,17.0,56.0
Minnesota,2006-03-01,9,20.77777777777778,17.0,28.0
Minnesota,2006-04-01,10,32.4,16.0,51.0
Minnesota,2006-05-01,9,25.88888888888889,17.0,50.0
Minnesota,2006-06-01,13,22.615384615384617,13.0,30.0
Minnesota,2006-07-01,8,31.0,19.0,46.0
Minnesota,2006-08-01,9,27.444444444444443,20.0,50.0
Minnesota,2006-09-01,8,29.625,17.0,46.0
Minnesota,2006-10-01,5,29.4,20.0,42.0
Minnesota,2006-11-01,10,34.7,19.0,65.0
Minnesota,2006-12-01,4,31.25,23.0,37.0
Minnesota,2007-01-01,9,24.11111111111111,19.0,43.0
Minnesota,2007-02-01,10,32.2,18.0,85.0
Minnesota,2007-03-01,8,28.25,17.0,47.0
Minnesota,2007-04-01,8,22.875,17.0,34.0
Minnesota,2007-05-01,13,26.307692307692307,10.0,67.0
Minnesota,2007-06-01,6,36.5,16.0,73.0
Minnesota,2007-07-01,4,28.0,21.0,46.0
Minnesota,2007-08-01,10,29.1,20.0,44.0
Minnesota,2007-09-01,5,26.0,19.0,36.0
Minnesota,2007-10-01,9,34.77777777777778,12.0,50.0
Minnesota,2007-11-01,8,25.5,18.0,44.0
Minnesota,2007-12-01,5,36.6,21.0,48.0
Minnesota,2008-01-01,6,31.333333333333332,16.0,45.0
Minnesota,2008-02-01,8,32.625,15.0,64.0
Minnesota,2008-03-01,10,27.7,16.0,34.0
Minnesota,2008-04-01,9,38.0,19.0,76.0
Minnesota,2008-05-01,3,29.0,20.0,42.0
Minnesota,2008-06-01,9,26.11111111111111,17.0,40.0
Minnesota,2008-07-01,10,38.1,17.0,63.0
Minnesota,2008-08-01,10,28.3,15.0,59.0
Minnesota,2008-09-01,9,35.22222222222222,19.0,55.0
Minnesota,2008-10-01,8,34.25,25.0,46.0
Minnesota,2008-11-01,7,26.571428571428573,16.0,45.0
Minnesota,2008-12-01,6,32.333333333333336,18.0,54.0
Minnesota,2009-01-01,5,21.2,17.0,24.0
Minnesota,2009-02-01,6,38.333333333333336,26.0,70.0
Minnesota,2009-03-01,5,40.6,21.0,66.0
Minnesota,2009-04-01,8,28.5,18.0,48.0
Minnesota,2009-05-01,5,32.2,23.0,45.0
Minnesota,2009-06-01,7,30.428571428571427,18.0,47.0
Minnesota,2009-07-01,11,34.72727272727273,19.0,53.0
Minnesota,2009-08-01,8,22.875,18.0,29.0
Minnesota,2009-09-01,6,28.0,18.0,43.0
Minnesota,2009-10-01,2,27.5,25.0,30.0
Minnesota,2009-11-01,5,32.2,19.0,67.0
Minnesota,2009-12-01,7,36.0,21.0,62.0
Minnesota,2010-01-01,12,23.75,16.0,36.0
Minnesota,2010-02-01,8,40.125,18.0,59.0
Minnesota,2010-03-01,6,31.5,20.0,48.0
Minnesota,2010-04-01,9,42.111111111111114,25.0,66.0
Minnesota,2010-05-01,6,33.0,21.0,52.0
Minnesota,2010-06-01,4,25.5,17.0,38.0
Minnesota,2010-07-01,14,32.5,14.0,55.0
Minnesota,2010-08-01,3,29.0,29.0,29.0
Minnesota,2010-09-01,6,24.833333333333332,19.0,33.0
Minnesota,2010-10-01,9,29.444444444444443,14.0,43.0
Minnesota,2010-11-01,3,34.0,26.0,45.0
Minnesota,2010-12-01,3,33.0,22.0,49.0
Minnesota,2011-01-01,8,32.375,18.0,53.0
Minnesota,2011-02-01,3,38.333333333333336,25.0,54.0
Minnesota,2011-03-01,5,25.8,17.0,45.0
Minnesota,2011-04-01,6,28.666666666666668,20.0,46.0
Minnesota,2011-05-01,6,31.333333333333332,17.0,52.0
Minnesota,2011-06-01,6,42.333333333333336,23.0,73.0
Minnesota,2011-07-01,5,21.6,17.0,29.0
Minnesota,2011-08-01,5,40.4,25.0,54.0
Minnesota,2011-09-01,9,30.666666666666668,16.0,53.0
Minnesota,2011-10-01,6,50.666666666666664,31.0,81.0
Minnesota,2011-11-01,5,39.0,21.0,58.0
Minnesota,2011-12-01,1,30.0,30.0,30.0
Minnesota,2012-01-01,4,37.25,22.0,56.0
Minnesota,2012-02-01,9,29.333333333333332,20.0,43.0
Minnesota,2012-03-01,8,26.5,20.0,38.0
Minnesota,2012-04-01,8,33.25,18.0,56.0
Minnesota,2012-05-01,3,44.0,23.0,57.0
Minnesota,2012-06-01,8,21.125,15.0,44.0
Minnesota,2012-07-01,10,33.2,22.0,46.0
Minnesota,2012-08-01,9,36.888888888888886,19.0,89.0
Minnesota,2012-09-01,13,37.76923076923077,17.0,77.0
Minnesota,2012-10-01,7,24.714285714285715,22.0,34.0
Minnesota,2012-11-01,7,33.857142857142854,16.0,64.0
Minnesota,2012-12-01,4,23.75,4.0,33.0
Minnesota,2013-01-01,7,41.42857142857143,28.0,53.0
Minnesota,2013-02-01,10,40.1,17.0,75.0
Minnesota,2013-03-01,13,26.307692307692307,15.0,36.0
Minnesota,2013-04-01,4,36.25,21.0,56.0
Minnesota,2013-05-01,3,34.0,24.0,52.0
Minnesota,2013-06-01,16,32.0625,17.0,65.0
Minnesota,2013-07-01,8,25.25,17.0,50.0
Minnesota,2013-08-01,9,29.11111111111111,20.0,46.0
Minnesota,2013-09-01,14,30.428571428571427,19.0,54.0
Minnesota,2013-10-01,8,30.5,20.0,63.0
Minnesota,2013-11-01,3,25.666666666666668,19.0,30.0
Minnesota,2013-12-01,2,44.0,40.0,48.0
Minnesota,2014-01-01,10,25.5,17.0,50.0
Minnesota,2014-02-01,8,31.375,21.0,57.0
Minnesota,2014-03-01,10,33.9,15.0,84.0
Minnesota,2014-04-01,3,41.0,19.0,62.0
Minnesota,2014-05-01,6,48.0,21.0,87.0
Minnesota,2014-06-01,5,31.6,24.0,52.0
Minnesota,2014-07-01,8,25.375,16.0,39.0
Minnesota,2014-08-01,10,33.1,18.0,59.0
Minnesota,2014-09-01,6,29.833333333333332,20.0,49.0
Minnesota,2014-10-01,5,41.4,21.0,85.0
Minnesota,2014-11-01,5,33.4,18.0,49.0
Minnesota,2014-12-01,8,33.125,18.0,56.0
Minnesota,2015-01-01,7,31.571428571428573,15.0,53.0
Minnesota,2015-02-01,2,30.0,25.0,35.0
Minnesota,2015-03-01,11,35.18181818181818,22.0,53.0
Minnesota,2015-04-01,8,24.125,17.0,35.0
Minnesota,2015-05-01,11,36.63636363636363,14.0,85.0
Minnesota,2015-06-01,10,27.2,16.0,46.0
Minnesota,2015-07-01,9,32.888888888888886,18.0,77.0
Minnesota,2015-08-01,11,33.18181818181818,19.0,58.0
Minnesota,2015-09-01,13,45.84615384615385,16.0,90.0
Minnesota,2015-10-01,15,31.4,19.0,51.0
Minnesota,2015-11-01,8,30.875,22.0,51.0
Minnesota,2015-12-01,6,41.833333333333336,24.0,62.0
Minnesota,2016-01-01,4,38.5,18.0,60.0
Minnesota,2016-02-01,2,23.5,18.0,29.0
Minnesota,2016-03-01,8,31.0,18.0,51.0
Minnesota,2016-04-01,6,38.666666666666664,18.0,56.0
Minnesota,2016-05-01,6,29.833333333333332,19.0,44.0
Minnesota,2016-06-01,10,32.5,22.0,39.0
Minnesota,2016-07-01,10,33.4,18.0,61.0
Minnesota,2016-08-01,14,34.785714285714285,17.0,75.0
Minnesota,2016-09-01,9,30.22222222222222,18.0,39.0
Minnesota,2016-10-01,9,34.111111111111114,20.0,49.0
Minnesota,2016-11-01,11,31.181818181818183,19.0,49.0
Minnesota,2016-12-01,4,37.25,22.0,61.0
Minnesota,2017-01-01,11,34.27272727272727,14.0,65.0
Minnesota,2017-02-01,5,38.4,21.0,55.0
Minnesota,2017-03-01,3,28.333333333333332,23.0,37.0
Minnesota,2017-04-01,12,28.0,19.0,54.0
Minnesota,2017-05-01,11,30.0,17.0,49.0
Minnesota,2017-06-01,11,34.54545454545455,18.0,64.0
Minnesota,2017-07-01,12,39.083333333333336,19.0,56.0
Minnesota,2017-08-01,8,24.25,17.0,31.0
Minnesota,2017-09-01,10,35.8,20.0,55.0
Minnesota,2017-10-01,4,32.5,27.0,43.0
Minnesota,2017-11-01,9,41.333333333333336,16.0,66.0
Minnesota,2017-12-01,5,27.6,20.0,41.0
Minnesota,2018-01-01,16,34.5,18.0,53.0
Minnesota,2018-02-01,9,37.333333333333336,23.0,57.0
Minnesota,2018-03-01,12,33.333333333333336,16.0,53.0
Minnesota,2018-04-01,5,36.8,32.0,42.0
Minnesota,2018-05-01,4,56.25,33.0,95.0
Minnesota,2018-06-01,8,40.625,27.0,59.0
Minnesota,2018-07-01,7,30.857142857142858,17.0,48.0
Minnesota,2018-08-01,11,33.63636363636363,19.0,61.0
Minnesota,2018-09-01,14,24.785714285714285,12.0,56.0
Minnesota,2018-10-01,6,29.5,25.0,35.0
Minnesota,2018-11-01,9,31.444444444444443,21.0,44.0
Minnesota,2018-12-01,9,29.444444444444443,16.0,78.0
Minnesota,2019-01-01,10,31.1,20.0,71.0
Minnesota,2019-02-01,7,38.57142857142857,22.0,46.0
Minnesota,2019-03-01,4,32.5,19.0,62.0
Minnesota,2019-04-01,10,35.1,15.0,77.0
Minnesota,2019-05-01,7,26.571428571428573,16.0,50.0
Minnesota,2019-06-01,7,27.142857142857142,15.0,40.0
Minnesota,2019-07-01,9,31.555555555555557,18.0,46.0
Minnesota,2019-08-01,12,32.25,20.0,56.0
Minnesota,2019-09-01,11,34.0,15.0,66.0
Minnesota,2019-10-01,10,30.7,21.0,37.0
Minnesota,2019-11-01,9,30.555555555555557,15.0,51.0
Minnesota,2019-12-01,11,38.81818181818182,21.0,53.0
Minnesota,2020-01-01,10,41.0,18.0,79.0
Minnesota,2020-02-01,15,31.866666666666667,16.0,65.0
Minnesota,2020-03-01,8,38.625,22.0,66.0
Minnesota,2020-04-01,13,39.53846153846154,19.0,67.0
Minnesota,2020-05-01,17,28.647058823529413,21.0,59.0
Minnesota,2020-06-01,9,32.0,17.0,49.0
Minnesota,2020-07-01,15,33.666666666666664,16.0,79.0
Minnesota,2020-08-01,18,30.666666666666668,19.0,55.0
Minnesota,2020-09-01,19,31.57894736842105,14.0,75.0
Minnesota,2020-10-01,11,26.09090909090909,16.0,42.0
Minnesota,2020-11-01,25,30.0,18.0,55.0
Minnesota,2020-12-01,12,26.0,17.0,37.0
Minnesota,2021-01-01,14,38.07142857142857,17.0,69.0
Minnesota,2021-02-01,16,34.9375,9.0,57.0
Minnesota,2021-03-01,15,32.06666666666667,17.0,55.0
Minnesota,2021-04-01,14,29.428571428571427,16.0,53.0
Minnesota,2021-05-01,18,28.0,17.0,62.0
Minnesota,2021-06-01,23,32.69565217391305,16.0,64.0
Minnesota,2021-07-01,18,28.055555555555557,17.0,50.0
Minnesota,2021-08-01,20,36.4,17.0,84.0
Minnesota,2021-09-01,25,32.48,15.0,56.0
Minnesota,2021-10-01,14,31.285714285714285,20.0,69.0
Minnesota,2021-11-01,11,31.636363636363637,13.0,67.0
Minnesota,2021-12-01,14,36.142857142857146,15.0,65.0
Mississippi,1976-01-01,16,37.0625,14.0,70.0
Mississippi,1976-02-01,7,30.0,23.0,52.0
Mississippi,1976-03-01,15,40.13333333333333,16.0,73.0
Mississippi,1976-04-01,12,37.583333333333336,16.0,84.0
Mississippi,1976-05-01,21,32.19047619047619,15.0,76.0
Mississippi,1976-06-01,16,32.1875,18.0,57.0
Mississippi,1976-07-01,13,31.76923076923077,11.0,70.0
Mississippi,1976-08-01,7,40.285714285714285,20.0,67.0
Mississippi,1976-09-01,19,43.63157894736842,19.0,80.0
Mississippi,1976-10-01,16,33.625,17.0,71.0
Mississippi,1976-11-01,10,30.5,23.0,48.0
Mississippi,1976-12-01,19,36.73684210526316,18.0,64.0
Mississippi,1977-01-01,14,29.142857142857142,17.0,53.0
Mississippi,1977-02-01,21,31.523809523809526,18.0,66.0
Mississippi,1977-03-01,20,33.95,15.0,72.0
Mississippi,1977-04-01,15,33.46666666666667,18.0,60.0
Mississippi,1977-05-01,19,34.63157894736842,15.0,68.0
Mississippi,1977-06-01,18,35.388888888888886,17.0,65.0
Mississippi,1977-07-01,18,35.888888888888886,17.0,63.0
Mississippi,1977-08-01,14,37.857142857142854,13.0,64.0
Mississippi,1977-09-01,14,39.57142857142857,21.0,65.0
Mississippi,1977-10-01,16,36.1875,16.0,56.0
Mississippi,1977-11-01,13,31.53846153846154,18.0,44.0
Mississippi,1977-12-01,15,28.666666666666668,17.0,64.0
Mississippi,1978-01-01,11,34.72727272727273,21.0,79.0
Mississippi,1978-02-01,16,29.875,13.0,48.0
Mississippi,1978-03-01,22,30.136363636363637,12.0,53.0
Mississippi,1978-04-01,19,32.31578947368421,18.0,60.0
Mississippi,1978-05-01,23,38.608695652173914,17.0,83.0
Mississippi,1978-06-01,12,27.833333333333332,17.0,41.0
Mississippi,1978-07-01,15,30.133333333333333,13.0,50.0
Mississippi,1978-08-01,14,34.57142857142857,17.0,74.0
Mississippi,1978-09-01,12,34.5,13.0,66.0
Mississippi,1978-10-01,18,38.333333333333336,18.0,86.0
Mississippi,1978-11-01,12,32.416666666666664,16.0,54.0
Mississippi,1978-12-01,15,29.933333333333334,15.0,43.0
Mississippi,1979-01-01,12,31.583333333333332,20.0,51.0
Mississippi,1979-02-01,13,27.53846153846154,17.0,51.0
Mississippi,1979-03-01,20,32.65,19.0,52.0
Mississippi,1979-04-01,18,32.44444444444444,19.0,56.0
Mississippi,1979-05-01,15,36.4,19.0,56.0
Mississippi,1979-06-01,9,31.22222222222222,17.0,63.0
Mississippi,1979-07-01,15,40.13333333333333,20.0,79.0
Mississippi,1979-08-01,8,26.25,16.0,44.0
Mississippi,1979-09-01,24,30.583333333333332,16.0,60.0
Mississippi,1979-10-01,11,30.818181818181817,19.0,57.0
Mississippi,1979-11-01,15,28.6,16.0,71.0
Mississippi,1979-12-01,23,35.0,16.0,62.0
Mississippi,1980-01-01,10,31.7,16.0,80.0
Mississippi,1980-02-01,16,34.6875,18.0,58.0
Mississippi,1980-03-01,13,31.692307692307693,17.0,65.0
Mississippi,1980-04-01,19,36.421052631578945,21.0,82.0
Mississippi,1980-05-01,12,34.75,17.0,62.0
Mississippi,1980-06-01,16,37.0625,17.0,75.0
Mississippi,1980-07-01,13,26.692307692307693,17.0,52.0
Mississippi,1980-08-01,20,28.3,16.0,44.0
Mississippi,1980-09-01,24,35.333333333333336,14.0,69.0
Mississippi,1980-10-01,18,35.0,19.0,53.0
Mississippi,1980-11-01,14,36.285714285714285,22.0,53.0
Mississippi,1980-12-01,17,33.0,16.0,54.0
Mississippi,1981-01-01,24,35.0,17.0,71.0
Mississippi,1981-02-01,11,30.727272727272727,13.0,61.0
Mississippi,1981-03-01,24,33.375,18.0,61.0
Mississippi,1981-04-01,12,34.75,19.0,58.0
Mississippi,1981-05-01,20,35.85,17.0,62.0
Mississippi,1981-06-01,14,36.142857142857146,17.0,76.0
Mississippi,1981-07-01,18,39.72222222222222,13.0,70.0
Mississippi,1981-08-01,18,40.388888888888886,16.0,99.0
Mississippi,1981-09-01,23,30.956521739130434,18.0,53.0
Mississippi,1981-10-01,15,28.666666666666668,19.0,49.0
Mississippi,1981-11-01,22,27.681818181818183,16.0,59.0
Mississippi,1981-12-01,15,36.06666666666667,21.0,54.0
Mississippi,1982-01-01,14,36.142857142857146,16.0,59.0
Mississippi,1982-02-01,11,33.0,15.0,72.0
Mississippi,1982-03-01,28,34.57142857142857,19.0,69.0
Mississippi,1982-04-01,21,39.476190476190474,21.0,58.0
Mississippi,1982-05-01,20,39.15,16.0,73.0
Mississippi,1982-06-01,14,34.92857142857143,16.0,62.0
Mississippi,1982-07-01,10,34.5,20.0,46.0
Mississippi,1982-08-01,13,30.076923076923077,15.0,65.0
Mississippi,1982-09-01,16,34.3125,18.0,68.0
Mississippi,1982-10-01,17,33.11764705882353,18.0,64.0
Mississippi,1982-11-01,23,33.43478260869565,16.0,65.0
Mississippi,1982-12-01,20,39.55,22.0,87.0
Mississippi,1983-01-01,15,32.666666666666664,18.0,65.0
Mississippi,1983-02-01,16,29.625,18.0,49.0
Mississippi,1983-03-01,18,35.05555555555556,19.0,76.0
Mississippi,1983-04-01,14,32.285714285714285,15.0,58.0
Mississippi,1983-05-01,15,40.666666666666664,22.0,65.0
Mississippi,1983-06-01,13,34.53846153846154,18.0,55.0
Mississippi,1983-07-01,18,36.611111111111114,20.0,69.0
Mississippi,1983-08-01,16,34.8125,17.0,71.0
Mississippi,1983-09-01,10,29.5,16.0,51.0
Mississippi,1983-10-01,15,35.53333333333333,18.0,75.0
Mississippi,1983-11-01,16,32.0,24.0,46.0
Mississippi,1983-12-01,17,37.11764705882353,15.0,71.0
Mississippi,1984-01-01,16,27.8125,17.0,41.0
Mississippi,1984-02-01,25,32.0,18.0,70.0
Mississippi,1984-03-01,11,31.90909090909091,17.0,54.0
Mississippi,1984-04-01,17,35.23529411764706,20.0,71.0
Mississippi,1984-05-01,16,29.5625,18.0,58.0
Mississippi,1984-06-01,9,27.333333333333332,19.0,41.0
Mississippi,1984-07-01,14,32.714285714285715,21.0,61.0
Mississippi,1984-08-01,7,36.285714285714285,19.0,84.0
Mississippi,1984-09-01,11,38.36363636363637,17.0,61.0
Mississippi,1984-10-01,9,38.22222222222222,27.0,57.0
Mississippi,1984-11-01,7,34.714285714285715,19.0,73.0
Mississippi,1984-12-01,11,33.36363636363637,15.0,66.0
Mississippi,1985-01-01,18,28.0,19.0,50.0
Mississippi,1985-02-01,13,36.07692307692308,21.0,54.0
Mississippi,1985-03-01,14,33.214285714285715,19.0,70.0
Mississippi,1985-04-01,13,25.0,14.0,37.0
Mississippi,1985-05-01,13,30.46153846153846,18.0,48.0
Mississippi,1985-06-01,9,29.444444444444443,15.0,43.0
Mississippi,1985-07-01,13,31.615384615384617,17.0,58.0
Mississippi,1985-08-01,16,30.8125,15.0,59.0
